RunTime,ExecutableName
2024-02-02 23:57:39,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WEVTUTIL.EXE
2024-02-02 23:57:39,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WEVTUTIL.EXE
2024-02-02 23:57:39,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WEVTUTIL.EXE
2024-02-02 23:57:39,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WEVTUTIL.EXE
2024-02-02 23:57:39,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WEVTUTIL.EXE
2024-02-02 23:57:38,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WEVTUTIL.EXE
2024-02-02 23:57:38,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WEVTUTIL.EXE
2024-02-05 03:35:17,\VOLUME{01da548a92ca424f-2492e71d}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSSTORE_22312.1401.5.0_X64__8WEKYB3D8BBWE\WINSTORE.APP.EXE
2024-02-05 03:33:57,\VOLUME{01da548a92ca424f-2492e71d}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSSTORE_11910.1002.5.0_X64__8WEKYB3D8BBWE\WINSTORE.APP.EXE
2024-02-02 16:23:29,\VOLUME{01da548a92ca424f-2492e71d}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSSTORE_11910.1002.5.0_X64__8WEKYB3D8BBWE\WINSTORE.APP.EXE
2024-02-12 04:40:31,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WLRMDR.EXE
2024-02-11 03:54:02,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WLRMDR.EXE
2024-02-11 03:46:04,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WLRMDR.EXE
2024-02-05 03:40:11,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WLRMDR.EXE
2024-02-05 03:33:19,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WLRMDR.EXE
2024-02-02 23:57:07,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WLRMDR.EXE
2024-01-31 13:48:45,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WLRMDR.EXE
2024-01-31 12:20:29,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WLRMDR.EXE
2024-02-12 04:43:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2024-02-11 03:57:30,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2024-02-11 03:49:03,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2024-02-05 03:43:26,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2024-02-05 03:36:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2024-02-02 23:59:56,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2024-01-31 12:23:50,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2024-02-12 05:05:08,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE
2024-02-12 04:44:35,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE
2024-02-12 04:43:36,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE
2024-02-11 03:58:30,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE
2024-02-11 03:57:30,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE
2024-02-11 03:55:31,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE
2024-02-11 03:46:41,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2024-02-05 03:44:10,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2024-02-05 03:40:20,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2024-02-05 03:36:53,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2024-02-05 03:33:33,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2024-02-02 16:15:12,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2024-02-02 15:58:57,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2024-02-02 15:58:49,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2024-02-12 05:10:45,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WUDFHOST.EXE
2024-02-12 04:49:25,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WUDFHOST.EXE
2024-02-11 04:01:11,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WUDFHOST.EXE
2024-01-31 12:20:04,\VOLUME{01da548a92ca424f-2492e71d}\WINDOWS\SYSTEM32\WWAHOST.EXE
